movieId,title,genres,imdbId,tmdbId,url,rating_count,rating_avg,poster_path
2789,Damien: Omen II (1978),Horror,0077394,10766,http://www.imdb.com/title/tt0077394/,4,2.875,https://image.tmdb.org/t/p/original/nZBPvfAgy0GBTEw9YxAuWhoPj96.jpg
2790,"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",Horror|Thriller,0082377,10768,http://www.imdb.com/title/tt0082377/,2,2.0,https://image.tmdb.org/t/p/original/e4eOyQAKBS6ZpJWCcNldZuoSv9t.jpg
2791,Airplane! (1980),Comedy,0080339,813,http://www.imdb.com/title/tt0080339/,87,3.8563218390804597,https://image.tmdb.org/t/p/original/7Q3efxd3AF1vQjlSxnlerSA7RzN.jpg
2792,Airplane II: The Sequel (1982),Comedy,0083530,2665,http://www.imdb.com/title/tt0083530/,19,3.1842105263157894,https://image.tmdb.org/t/p/original/5nBnmNmmBCsdkB2uxPMcm1nfrnc.jpg
2793,"American Werewolf in Paris, An (1997)",Comedy|Horror|Romance|Thriller,0118604,9406,http://www.imdb.com/title/tt0118604/,10,2.3,https://image.tmdb.org/t/p/original/1NUOprbP7LLfKPArLJY7wziUiHT.jpg
2794,European Vacation (aka National Lampoon's European Vacation) (1985),Adventure|Comedy|Romance,0089670,11418,http://www.imdb.com/title/tt0089670/,15,2.6333333333333333,https://image.tmdb.org/t/p/original/hZL7g1oSDrA0Lx5wcHpEl99MYKi.jpg
2795,National Lampoon's Vacation (1983),Comedy,0085995,11153,http://www.imdb.com/title/tt0085995/,26,3.6538461538461537,https://image.tmdb.org/t/p/original/q3DvoqY06yZnRp9faH6uge7n7VP.jpg
2796,Funny Farm (1988),Comedy,0095188,14170,http://www.imdb.com/title/tt0095188/,11,2.590909090909091,https://image.tmdb.org/t/p/original/tW6LGDEZrJpLbvEGkHk51MyQqJC.jpg
2797,Big (1988),Comedy|Drama|Fantasy|Romance,0094737,2280,http://www.imdb.com/title/tt0094737/,91,3.71978021978022,https://image.tmdb.org/t/p/original/eWhCDJiwxvx3YXkAFRiHjimnF0j.jpg
2798,Problem Child (1990),Children|Comedy,0100419,11077,http://www.imdb.com/title/tt0100419/,12,1.5833333333333333,https://image.tmdb.org/t/p/original/kgckcpAiBrI5l78MrxCw2ZakycU.jpg
2799,Problem Child 2 (1991),Comedy,0102719,28597,http://www.imdb.com/title/tt0102719/,8,1.3125,https://image.tmdb.org/t/p/original/npr7j2HuRgvsKrXLIxIiXevTH8A.jpg
2800,Little Nemo: Adventures in Slumberland (1992),Adventure|Animation|Children|Drama|Fantasy,0104740,22611,http://www.imdb.com/title/tt0104740/,1,2.5,https://image.tmdb.org/t/p/original/uVyqRtRaIGrHJvfxImrHHFaQNxM.jpg
2801,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),Drama|Romance,0119843,39780,http://www.imdb.com/title/tt0119843/,1,4.5,https://image.tmdb.org/t/p/original/9naDX3u4hsRM8jZ0Y7k5e2HAKmY.jpg
2802,Tequila Sunrise (1988),Action|Drama|Romance|Thriller,0096244,10396,http://www.imdb.com/title/tt0096244/,13,3.0384615384615383,https://image.tmdb.org/t/p/original/8LoG0GL5N5e7zvvXezwwGnUfRHL.jpg
2803,"Pelican Brief, The (1993)",Crime|Drama|Mystery|Romance|Thriller,0107798,9944,http://www.imdb.com/title/tt0107798/,13,2.923076923076923,https://image.tmdb.org/t/p/original/1V9B0fk3dh2Af2yUI5mAEETJNNT.jpg
2804,"Christmas Story, A (1983)",Children|Comedy,0085334,850,http://www.imdb.com/title/tt0085334/,55,3.9727272727272727,https://image.tmdb.org/t/p/original/f3VITMLSmP3Ai65AvXT54RcF5Sw.jpg
2805,Mickey Blue Eyes (1999),Comedy|Romance,0130121,10154,http://www.imdb.com/title/tt0130121/,23,3.0,https://image.tmdb.org/t/p/original/5nIqLKEhWdA2QpzyaI2sbsTPaxP.jpg
2806,Teaching Mrs. Tingle (1999),Comedy|Thriller,0133046,10342,http://www.imdb.com/title/tt0133046/,9,2.3333333333333335,https://image.tmdb.org/t/p/original/hHKiifRFrC0IM7Ba2HX3sAjnSBr.jpg
2807,Universal Soldier: The Return (1999),Action|Sci-Fi,0176269,10366,http://www.imdb.com/title/tt0176269/,4,2.625,https://image.tmdb.org/t/p/original/qlcPJK0Me8aUtDPwk3TqN2RdKH4.jpg
2808,Universal Soldier (1992),Action|Sci-Fi,0105698,9349,http://www.imdb.com/title/tt0105698/,17,2.2058823529411766,https://image.tmdb.org/t/p/original/fp0mWrHl1SW9PhP8QcsgYPoVYFc.jpg
2810,Perfect Blue (1997),Animation|Horror|Mystery|Thriller,0156887,10494,http://www.imdb.com/title/tt0156887/,5,4.2,https://image.tmdb.org/t/p/original/6WTiOCfDPP8XV4jqfloiVWf7KHq.jpg
2812,In Too Deep (1999),Action|Thriller,0160401,22314,http://www.imdb.com/title/tt0160401/,1,3.0,https://image.tmdb.org/t/p/original/mYteXffai9mmShyGCa4nPhfGCLQ.jpg
2813,"Source, The (1999)",Documentary,0181833,51679,http://www.imdb.com/title/tt0181833/,1,1.0,https://image.tmdb.org/t/p/original/cVWKNCnosCBfEmSDVNoxtrI8px0.jpg
2815,Iron Eagle (1986),Action|War,0091278,11037,http://www.imdb.com/title/tt0091278/,7,2.2857142857142856,https://image.tmdb.org/t/p/original/8NJrLRX1RdKUNU4mhRQ8nLr6bMX.jpg
2816,Iron Eagle II (1988),Action|War,0095382,11955,http://www.imdb.com/title/tt0095382/,3,1.6666666666666667,https://image.tmdb.org/t/p/original/yQNq0zbInR0Vx6nWJCEBN4d0pPI.jpg
2817,Aces: Iron Eagle III (1992),Action,0103617,2038,http://www.imdb.com/title/tt0103617/,3,2.0,https://image.tmdb.org/t/p/original/ylvfsnacoqsTdZuLty2XVRolnNH.jpg
2818,Iron Eagle IV (1995),Action|War,0113438,28737,http://www.imdb.com/title/tt0113438/,3,1.0,https://image.tmdb.org/t/p/original/11a0w12nHY7rVjYSbnAeABOsKF.jpg
2819,Three Days of the Condor (3 Days of the Condor) (1975),Drama|Mystery|Romance|Thriller,0073802,11963,http://www.imdb.com/title/tt0073802/,16,3.75,https://image.tmdb.org/t/p/original/zinwtZqdb7gnc4zMu8dfkK1fMN3.jpg
2820,Hamlet (1964),Drama,0058175,141489,http://www.imdb.com/title/tt0058175/,1,4.0,https://image.tmdb.org/t/p/original/vDU2qOcFJtgvowJRmgwSjKPis9U.jpg
2822,Medicine Man (1992),Adventure|Romance,0104839,9096,http://www.imdb.com/title/tt0104839/,11,3.1363636363636362,https://image.tmdb.org/t/p/original/lkHqtViTG4Zzh7i9rrtHJGTnEUg.jpg
2824,On the Ropes (1999),Documentary|Drama,0181733,113273,http://www.imdb.com/title/tt0181733/,1,5.0,https://image.tmdb.org/t/p/original/yy4fFWLigLn6MKCqFIFMCjQJ7Ab.jpg
2826,"13th Warrior, The (1999)",Action|Adventure|Fantasy,0120657,1911,http://www.imdb.com/title/tt0120657/,26,2.9038461538461537,https://image.tmdb.org/t/p/original/rinf4I01FLwUKoXvcZV45QrWmAw.jpg
2827,"Astronaut's Wife, The (1999)",Horror|Sci-Fi|Thriller,0138304,2900,http://www.imdb.com/title/tt0138304/,11,2.272727272727273,https://image.tmdb.org/t/p/original/54RGJ6INW9ERG8IaalmMKbbDgwH.jpg
2828,Dudley Do-Right (1999),Children|Comedy,0160236,17709,http://www.imdb.com/title/tt0160236/,2,1.5,https://image.tmdb.org/t/p/original/4LP5BieqdFNlCFjxsvaA3d6hGGd.jpg
2829,"Muse, The (1999)",Comedy,0164108,37718,http://www.imdb.com/title/tt0164108/,7,3.0714285714285716,https://image.tmdb.org/t/p/original/50UbuHsYlG03ULLW0Jw4PXxaMbT.jpg
2835,Chill Factor (1999),Action|Adventure|Comedy|Thriller,0163579,2162,http://www.imdb.com/title/tt0163579/,1,1.0,https://image.tmdb.org/t/p/original/t8Qn1iKnvVOttEqaj6hz9tKGBjD.jpg
2836,Outside Providence (1999),Comedy,0125971,14578,http://www.imdb.com/title/tt0125971/,4,3.5,https://image.tmdb.org/t/p/original/r7dZzM5lQt2O68k1y6VtcRHFYXV.jpg
2837,Bedrooms & Hallways (1998),Comedy|Romance,0126810,40694,http://www.imdb.com/title/tt0126810/,1,3.0,https://image.tmdb.org/t/p/original/1vgEn2ii7fMJ2XYLdGQDDSOfcPY.jpg
2839,West Beirut (West Beyrouth) (1998),Drama,0157183,49184,http://www.imdb.com/title/tt0157183/,1,4.0,https://image.tmdb.org/t/p/original/3ZHf17gdAe0eAQAZzCTzuuBwEAP.jpg
2840,Stigmata (1999),Drama|Thriller,0145531,10307,http://www.imdb.com/title/tt0145531/,23,2.869565217391304,https://image.tmdb.org/t/p/original/sKS1Vuqj7OQpOumfs6ArC0TICTN.jpg
2841,Stir of Echoes (1999),Horror|Mystery|Thriller,0164181,11601,http://www.imdb.com/title/tt0164181/,18,3.5277777777777777,https://image.tmdb.org/t/p/original/9CyJ5aYF27cITX1WSUTENeP4wBE.jpg
2843,"Black Cat, White Cat (Crna macka, beli macor) (1998)",Comedy|Romance,0118843,1075,http://www.imdb.com/title/tt0118843/,9,3.9444444444444446,https://image.tmdb.org/t/p/original/eEo03ShmRlMh3wkt28KQ6GYlnTW.jpg
2844,"Minus Man, The (1999)",Drama|Mystery,0151582,21719,http://www.imdb.com/title/tt0151582/,3,2.6666666666666665,https://image.tmdb.org/t/p/original/vrnI5WePtq2iXkcmeYnMrLCpI9B.jpg
2846,"Adventures of Milo and Otis, The (Koneko monogatari) (1986)",Adventure|Children|Comedy|Drama,0097050,47951,http://www.imdb.com/title/tt0097050/,7,3.857142857142857,https://image.tmdb.org/t/p/original/1RrJIOUg0aLhO6h84RK6tTj49f1.jpg
2847,Only Angels Have Wings (1939),Adventure|Drama|Romance,0031762,43832,http://www.imdb.com/title/tt0031762/,2,3.0,https://image.tmdb.org/t/p/original/lqcwiWancAkjtAQPHr9V3SfJjBM.jpg
2848,"Othello (Tragedy of Othello: The Moor of Venice, The) (1952)",Drama,0045251,47697,http://www.imdb.com/title/tt0045251/,1,4.0,https://image.tmdb.org/t/p/original/2IS8i2FVKV9kD9KS3QJaEWcwHpx.jpg
2851,Saturn 3 (1980),Adventure|Sci-Fi|Thriller,0081454,,http://www.imdb.com/title/tt0081454/,4,3.25,https://image.tmdb.org/t/p/original/uXDfjJbdP4ijW5hWSBrPrlKpxab.jpg
2852,"Soldier's Story, A (1984)",Drama,0088146,26522,http://www.imdb.com/title/tt0088146/,1,4.0,https://image.tmdb.org/t/p/original/vSLrddsvH8bJzryOS5BD9qtTtFa.jpg
2856,I Saw What You Did (1965),Thriller,0059297,28295,http://www.imdb.com/title/tt0059297/,1,3.0,https://image.tmdb.org/t/p/original/mliHs2Ii393vF0A3i73F6jAysdh.jpg
2857,Yellow Submarine (1968),Adventure|Animation|Comedy|Fantasy|Musical,0063823,12105,http://www.imdb.com/title/tt0063823/,14,3.2857142857142856,https://image.tmdb.org/t/p/original/cjrGM2QYlwzV6vXz2yF7y6fdTRu.jpg
2858,American Beauty (1999),Drama|Romance,0169547,14,http://www.imdb.com/title/tt0169547/,204,4.056372549019608,https://image.tmdb.org/t/p/original/wby9315QzVKdW9BonAefg8jGTTb.jpg
2859,Stop Making Sense (1984),Documentary|Musical,0088178,24128,http://www.imdb.com/title/tt0088178/,7,3.857142857142857,https://image.tmdb.org/t/p/original/utNpurUe1MMjEaHqvpkfxgfpSnV.jpg
2860,Blue Streak (1999),Comedy,0181316,11001,http://www.imdb.com/title/tt0181316/,9,2.611111111111111,https://image.tmdb.org/t/p/original/jek2osBtFhzU6Hjj7yp1egOtbqO.jpg
2861,For Love of the Game (1999),Comedy|Drama,0126916,10390,http://www.imdb.com/title/tt0126916/,8,3.375,https://image.tmdb.org/t/p/original/vkeKxoSXE1qMArcFNTNBBH8TjKZ.jpg
2862,Caligula (1979),Drama,0080491,9453,http://www.imdb.com/title/tt0080491/,1,1.0,https://image.tmdb.org/t/p/original/4N4l873TVreuaR4FVpvaL2gfQ0N.jpg
2863,"Hard Day's Night, A (1964)",Adventure|Comedy|Musical,0058182,704,http://www.imdb.com/title/tt0058182/,19,3.473684210526316,https://image.tmdb.org/t/p/original/6Ulsccp2VkaVU5qbya3bxm9JG4x.jpg
2865,Sugar Town (1999),Comedy,0173390,142132,http://www.imdb.com/title/tt0173390/,1,4.0,https://image.tmdb.org/t/p/original/9VpZ9apNn5uym9TYEtYEhMYOTEX.jpg
2866,"Buddy Holly Story, The (1978)",Drama,0077280,24153,http://www.imdb.com/title/tt0077280/,5,3.6,https://image.tmdb.org/t/p/original/4Zu9YdN5O4jnXJmqBMHckkKpJ2S.jpg
2867,Fright Night (1985),Comedy|Horror|Thriller,0089175,11797,http://www.imdb.com/title/tt0089175/,12,3.5833333333333335,https://image.tmdb.org/t/p/original/upVMb3s1RugX4J0O40zfERjPE5N.jpg
2868,Fright Night Part II (1988),Horror,0097390,18086,http://www.imdb.com/title/tt0097390/,2,2.0,https://image.tmdb.org/t/p/original/gsYuT5o9ORqKqmct1xgKfb8dLH9.jpg
2870,Barefoot in the Park (1967),Comedy,0061385,17887,http://www.imdb.com/title/tt0061385/,8,3.3125,https://image.tmdb.org/t/p/original/qh64tAOmbQNoYMLTETkhmBQgSbu.jpg
2871,Deliverance (1972),Adventure|Drama|Thriller,0068473,10669,http://www.imdb.com/title/tt0068473/,30,3.9,https://image.tmdb.org/t/p/original/2TrAzNJlHyNYYSkQf6asg3rs2Xr.jpg
2872,Excalibur (1981),Adventure|Fantasy,0082348,11527,http://www.imdb.com/title/tt0082348/,25,3.64,https://image.tmdb.org/t/p/original/cTWF6zkr5mUOnheowKODIijWYcN.jpg
2874,"Pajama Game, The (1957)",Comedy|Musical|Romance,0050814,40867,http://www.imdb.com/title/tt0050814/,3,3.6666666666666665,https://image.tmdb.org/t/p/original/71Q9f7byPqH8trF4BvZOlXnhO2D.jpg
2875,Sommersby (1993),Drama|Mystery|Romance,0108185,1049,http://www.imdb.com/title/tt0108185/,10,2.95,https://image.tmdb.org/t/p/original/tAgQKLv0GK97Tr0bvdI66oXlEVb.jpg
2876,Thumbelina (1994),Animation|Children|Fantasy,0111419,28032,http://www.imdb.com/title/tt0111419/,1,2.0,https://image.tmdb.org/t/p/original/xcmvu3ObNuPNt1EJ4LDMXoauEPw.jpg
2877,Tommy (1975),Musical,0073812,11326,http://www.imdb.com/title/tt0073812/,7,3.0,https://image.tmdb.org/t/p/original/oSYGPIhLcwL0RrU0DVY7TM6O4QA.jpg
2878,Hell Night (1981),Horror,0082511,28377,http://www.imdb.com/title/tt0082511/,2,2.0,https://image.tmdb.org/t/p/original/djm5ORLWfZlpmowguJ7LqiL6WwW.jpg
2879,Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak) (1991),Action|Adventure|Comedy,0099558,10975,http://www.imdb.com/title/tt0099558/,7,3.2142857142857144,https://image.tmdb.org/t/p/original/vkj5JxVgY1ZYhX4pBHHgwdRNEkl.jpg
2880,Armour of God (Long xiong hu di) (1987),Action|Adventure|Comedy,0091431,10974,http://www.imdb.com/title/tt0091431/,6,3.0833333333333335,https://image.tmdb.org/t/p/original/phCpGqCSBWJqutKxj73COACrlPt.jpg
2881,Double Jeopardy (1999),Action|Crime|Drama|Thriller,0150377,10398,http://www.imdb.com/title/tt0150377/,19,3.026315789473684,https://image.tmdb.org/t/p/original/lSYMeHoUh9uWX2kXi9Fqe4BX2Ml.jpg
2882,Jakob the Liar (1999),Drama,0120716,2290,http://www.imdb.com/title/tt0120716/,4,2.0,https://image.tmdb.org/t/p/original/vvwsvPyQFuQbKKfzNgoRhAcL5ml.jpg
2883,Mumford (1999),Comedy|Drama,0140397,24071,http://www.imdb.com/title/tt0140397/,5,3.2,https://image.tmdb.org/t/p/original/a2uqenG3BZICDrcrr49IZwoHA8Y.jpg
2884,Dog Park (1998),Comedy|Romance,0129884,62994,http://www.imdb.com/title/tt0129884/,1,2.0,https://image.tmdb.org/t/p/original/9B5ZKG8Ht1xacz61x3sRovY6glG.jpg
2885,Guinevere (1999),Drama|Romance,0160338,60994,http://www.imdb.com/title/tt0160338/,1,2.0,https://image.tmdb.org/t/p/original/1isgjzl3mwVoxlRd7sqJ7COzwZw.jpg
2886,"Adventures of Elmo in Grouchland, The (1999)",Children|Comedy,0159421,16112,http://www.imdb.com/title/tt0159421/,2,1.5,https://image.tmdb.org/t/p/original/u9i4frT1XPaTqJxRYLJ8j2r8LYO.jpg
2887,Simon Sez (1999),Action|Comedy,0168172,32305,http://www.imdb.com/title/tt0168172/,1,1.0,https://image.tmdb.org/t/p/original/uJG7oSRQxacXC2GvzPF2nDoWXIW.jpg
2888,Drive Me Crazy (1999),Comedy|Romance,0164114,14429,http://www.imdb.com/title/tt0164114/,5,2.1,https://image.tmdb.org/t/p/original/qq2jbAOw5yWTaSPJIRHxvTf0bND.jpg
2889,"Mystery, Alaska (1999)",Comedy|Drama,0134618,15198,http://www.imdb.com/title/tt0134618/,8,3.75,https://image.tmdb.org/t/p/original/bmg4sjOQswcrP5mPL9YzNom9cXx.jpg
2890,Three Kings (1999),Action|Adventure|Comedy|Drama|War,0120188,6415,http://www.imdb.com/title/tt0120188/,45,3.7111111111111112,https://image.tmdb.org/t/p/original/fClJQW8xn8wHOFqoA4jUn0PZh1f.jpg
2891,"Happy, Texas (1999)",Comedy,0162360,24066,http://www.imdb.com/title/tt0162360/,3,4.0,https://image.tmdb.org/t/p/original/iSEzKwTDQfmlIFJqKia2cSg88KH.jpg
2892,New Rose Hotel (1998),Action|Drama,0133122,21430,http://www.imdb.com/title/tt0133122/,1,1.0,https://image.tmdb.org/t/p/original/qxq6JeYxsUIqkEN1gef3ljcV68H.jpg
2893,Plunkett & MaCleane (1999),Action|Adventure|Drama,0134033,10381,http://www.imdb.com/title/tt0134033/,1,3.0,https://image.tmdb.org/t/p/original/9LASEwSyW2h7Zql0t1ksURC70MG.jpg
2894,Romance (1999),Drama|Romance,0194314,171982,http://www.imdb.com/title/tt0194314/,1,4.0,https://image.tmdb.org/t/p/original/hrXTHdoXr4SiP9Dvx1muQ1YCdus.jpg
2896,Alvarez Kelly (1966),Western,0060095,60285,http://www.imdb.com/title/tt0060095/,1,3.0,https://image.tmdb.org/t/p/original/6kIcuVMyJJKmxy7bFbI9q1DWByR.jpg
2897,And the Ship Sails On (E la nave va) (1983),Comedy|War,0087188,5622,http://www.imdb.com/title/tt0087188/,1,4.0,https://image.tmdb.org/t/p/original/kAJEaXgZ5sO0tBaB9By260JZUQg.jpg
2898,"Dark Half, The (1993)",Horror|Mystery,0106664,10349,http://www.imdb.com/title/tt0106664/,1,2.0,https://image.tmdb.org/t/p/original/uWfQAfMchkMufETy8nqpNjNmoqe.jpg
2899,Gulliver's Travels (1939),Adventure|Animation|Children,0031397,42518,http://www.imdb.com/title/tt0031397/,3,3.0,https://image.tmdb.org/t/p/original/oxJuUeTOaAunEJJ64F2ua0Q3XSz.jpg
2900,Monkey Shines (1988),Horror|Sci-Fi,0095652,29787,http://www.imdb.com/title/tt0095652/,2,2.5,https://image.tmdb.org/t/p/original/zbxrAWN2Ss5RXK1uDvMW82xFh0n.jpg
2901,Phantasm (1979),Horror|Sci-Fi,0079714,9638,http://www.imdb.com/title/tt0079714/,14,2.892857142857143,https://image.tmdb.org/t/p/original/eR0uJ0Wje1lYJ4aHEpkcjgIM8d7.jpg
2902,Psycho II (1983),Horror|Mystery|Thriller,0086154,10576,http://www.imdb.com/title/tt0086154/,4,2.5,https://image.tmdb.org/t/p/original/sJAPRj3vHmjV4z97YK84iDovYlm.jpg
2903,Psycho III (1986),Horror|Thriller,0091799,12662,http://www.imdb.com/title/tt0091799/,2,2.5,https://image.tmdb.org/t/p/original/Apzx9D0fNAj07c7KYSvjGax9R3.jpg
2905,Sanjuro (Tsubaki Sanjûrô) (1962),Action|Adventure|Drama,0056443,11712,http://www.imdb.com/title/tt0056443/,4,4.25,https://image.tmdb.org/t/p/original/zW47oIH3bc3ggmmmzTvKqM4Fqjk.jpg
2906,Random Hearts (1999),Drama|Romance,0156934,12618,http://www.imdb.com/title/tt0156934/,7,2.5714285714285716,https://image.tmdb.org/t/p/original/k7LoKDWDesvYD7DXDh9Ewlxtcx8.jpg
2907,Superstar (1999),Comedy,0167427,13824,http://www.imdb.com/title/tt0167427/,7,3.5714285714285716,https://image.tmdb.org/t/p/original/vfBUCPe6wgt3SwNP7dKlqh8xeyO.jpg
2908,Boys Don't Cry (1999),Drama,0171804,226,http://www.imdb.com/title/tt0171804/,39,3.551282051282051,https://image.tmdb.org/t/p/original/nKXTgbruSrezC1tAeKB6Ri7cGkK.jpg
2912,"Limey, The (1999)",Crime|Drama|Thriller,0165854,10388,http://www.imdb.com/title/tt0165854/,14,3.892857142857143,https://image.tmdb.org/t/p/original/efAnFInZYrenNvBlLIXN2oLYyNc.jpg
2915,Risky Business (1983),Comedy,0086200,9346,http://www.imdb.com/title/tt0086200/,42,3.4404761904761907,https://image.tmdb.org/t/p/original/82KOHShH9raGhkcAN3TztVjqjj3.jpg
2916,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller,0100802,861,http://www.imdb.com/title/tt0100802/,88,3.653409090909091,https://image.tmdb.org/t/p/original/wVbeL6fkbTKSmNfalj4VoAUUqJv.jpg
2917,Body Heat (1981),Crime|Thriller,0082089,14412,http://www.imdb.com/title/tt0082089/,10,4.0,https://image.tmdb.org/t/p/original/5LipPcaW1J9IjAP7TOTesw8OcMS.jpg
2918,Ferris Bueller's Day Off (1986),Comedy,0091042,9377,http://www.imdb.com/title/tt0091042/,109,3.8394495412844036,https://image.tmdb.org/t/p/original/9LTQNCvoLsKXP0LtaKAaYVtRaQL.jpg
2919,"Year of Living Dangerously, The (1982)",Drama|Romance|War,0086617,11541,http://www.imdb.com/title/tt0086617/,8,3.8125,https://image.tmdb.org/t/p/original/y9GIM95xWWU4urqqu0kziby0Ykg.jpg
2921,High Plains Drifter (1973),Western,0068699,11901,http://www.imdb.com/title/tt0068699/,11,4.181818181818182,https://image.tmdb.org/t/p/original/AjkJCFkqanK1OZqiHxc6Kl2wPQO.jpg
2922,Hang 'Em High (1968),Crime|Drama|Western,0061747,4929,http://www.imdb.com/title/tt0061747/,5,3.6,https://image.tmdb.org/t/p/original/by8sSnLtthxnrhH2ZMdC41l9YfD.jpg
2924,Drunken Master (Jui kuen) (1978),Action|Comedy,0080179,11230,http://www.imdb.com/title/tt0080179/,10,4.05,https://image.tmdb.org/t/p/original/cf43J2SH8tECZVl9N5n0Q6Ckche.jpg
2925,"Conformist, The (Conformista, Il) (1970)",Drama,0065571,8416,http://www.imdb.com/title/tt0065571/,5,4.1,https://image.tmdb.org/t/p/original/7nmAUY7bSbiGXH3bbFu3Q3SJ1Xr.jpg
2926,Hairspray (1988),Comedy|Drama,0095270,11054,http://www.imdb.com/title/tt0095270/,11,3.3181818181818183,https://image.tmdb.org/t/p/original/n78VVWG1jsEpMCtcye13wy1RiAx.jpg
2927,Brief Encounter (1946),Drama|Romance,0037558,851,http://www.imdb.com/title/tt0037558/,2,3.5,https://image.tmdb.org/t/p/original/jC9EwLJcGhYMSQAHu2LxkKN5v7O.jpg
2928,"Razor's Edge, The (1984)",Drama,0087980,24453,http://www.imdb.com/title/tt0087980/,2,3.5,https://image.tmdb.org/t/p/original/dpMkN2cJOChDu8cmuhoRAUv4Snn.jpg
2929,Reds (1981),Drama|Romance,0082979,18254,http://www.imdb.com/title/tt0082979/,2,3.25,https://image.tmdb.org/t/p/original/3jOs4aWI7XSVIEaF8KMojNre7A7.jpg
2930,Return with Honor (1998),Documentary,0176093,56235,http://www.imdb.com/title/tt0176093/,1,3.5,https://image.tmdb.org/t/p/original/89289dPlOMOIWTZtIhy4qHhBQpb.jpg
2931,Time of the Gypsies (Dom za vesanje) (1989),Comedy|Crime|Drama|Fantasy,0097223,20123,http://www.imdb.com/title/tt0097223/,3,4.166666666666667,https://image.tmdb.org/t/p/original/fF9kWNMjiXC6f4YrdVFA0ScnWgQ.jpg
2932,Days of Heaven (1978),Drama,0077405,16642,http://www.imdb.com/title/tt0077405/,3,3.6666666666666665,https://image.tmdb.org/t/p/original/siE1XQ544MLO27geLYDbUDy3oTt.jpg
2935,"Lady Eve, The (1941)",Comedy|Romance,0033804,3086,http://www.imdb.com/title/tt0033804/,8,4.0,https://image.tmdb.org/t/p/original/lJYD3CMgKtv12hazSHc7xt3i2uq.jpg
2936,Sullivan's Travels (1941),Adventure|Comedy|Romance,0034240,16305,http://www.imdb.com/title/tt0034240/,7,4.0,https://image.tmdb.org/t/p/original/z5cqIM0ysVjkCmaDfyTQnlozdIp.jpg
2937,"Palm Beach Story, The (1942)",Comedy,0035169,32255,http://www.imdb.com/title/tt0035169/,5,4.1,https://image.tmdb.org/t/p/original/3NtOMzHZIn0VGTpsx9NpvuhHsYN.jpg
2940,Gilda (1946),Drama|Film-Noir|Mystery|Romance,0038559,3767,http://www.imdb.com/title/tt0038559/,6,4.0,https://image.tmdb.org/t/p/original/46eKPjoWEyNBAQKDoXEcDFBcaUw.jpg
2941,South Pacific (1958),Musical|Romance|War,0052225,17352,http://www.imdb.com/title/tt0052225/,9,3.7777777777777777,https://image.tmdb.org/t/p/original/nYNltu2clFoRQGBz9BtZUTcCbUm.jpg
2942,Flashdance (1983),Drama|Romance,0085549,535,http://www.imdb.com/title/tt0085549/,16,2.875,https://image.tmdb.org/t/p/original/mdtsA4tIk54857BuIBxnfECbNSZ.jpg
2943,Indochine (1992),Drama|Romance,0104507,2731,http://www.imdb.com/title/tt0104507/,3,4.166666666666667,https://image.tmdb.org/t/p/original/sAemRfr6mOSwtQ76e4yUQVImo8B.jpg
2944,"Dirty Dozen, The (1967)",Action|Drama|War,0061578,1654,http://www.imdb.com/title/tt0061578/,32,3.96875,https://image.tmdb.org/t/p/original/iFpgjfE4gt7guOLvrqgZZoO4Rjk.jpg
2946,Help! (1965),Comedy|Musical,0059260,14831,http://www.imdb.com/title/tt0059260/,7,3.357142857142857,https://image.tmdb.org/t/p/original/nLvgIB3bVb8jyhls5W6B74Xt4Ei.jpg
2947,Goldfinger (1964),Action|Adventure|Thriller,0058150,658,http://www.imdb.com/title/tt0058150/,53,3.839622641509434,https://image.tmdb.org/t/p/original/hsHVGBINg9bactVjE91wFBgd51J.jpg
2948,From Russia with Love (1963),Action|Adventure|Thriller,0057076,657,http://www.imdb.com/title/tt0057076/,36,3.75,https://image.tmdb.org/t/p/original/zx4V17FP8oclNvOpTgs2iCCtiYk.jpg
2949,Dr. No (1962),Action|Adventure|Thriller,0055928,646,http://www.imdb.com/title/tt0055928/,33,3.712121212121212,https://image.tmdb.org/t/p/original/9zCOLJmLNst0sCPZlkW1IRoH65E.jpg
2950,"Blue Lagoon, The (1980)",Adventure|Drama|Romance,0080453,5689,http://www.imdb.com/title/tt0080453/,14,2.4642857142857144,https://image.tmdb.org/t/p/original/vSYaATEBqsy0Ad4CQxs3D5IXQUm.jpg
2951,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",Action|Western,0058461,391,http://www.imdb.com/title/tt0058461/,39,3.9358974358974357,https://image.tmdb.org/t/p/original/lBwOEpwVeUAmrmglcstnaGcJq3Y.jpg
2952,Sydney (Hard Eight) (1996),Crime|Drama|Thriller,0119256,8052,http://www.imdb.com/title/tt0119256/,12,3.5416666666666665,https://image.tmdb.org/t/p/original/1l5UaoP25Ak8PWCKIULQz70yF03.jpg
2953,Home Alone 2: Lost in New York (1992),Children|Comedy,0104431,772,http://www.imdb.com/title/tt0104431/,31,2.5161290322580645,https://image.tmdb.org/t/p/original/uuitWHpJwxD1wruFl2nZHIb4UGN.jpg
